name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Minneapolis, MN",8/30/2022,26,15.9,21.4,26,15.9,21.4,11.9,56,0,0,0,,0,0,47.4,27.7,297.8,1015.7,6.7,16,253.7,21.7,8,10,2022-08-30T06:32:47,2022-08-30T19:53:43,0.12,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",8/31/2022,31.2,17,24.2,30.5,17,24.1,14.5,57.2,0,0,0,,0,0,27.7,17.7,276.1,1015.1,3.4,16,246,21.2,8,30,2022-08-31T06:33:58,2022-08-31T19:51:54,0.16,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/1/2022,31.4,19,25.2,32.5,19,25.7,18.5,68.3,0,0,0,,0,0,23,16.1,182.1,1011.8,7.2,16,243.9,21.2,8,75,2022-09-01T06:35:09,2022-09-01T19:50:05,0.19,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/2/2022,30.2,21.6,25.7,32,21.6,26.3,17.3,60.3,0.059,100,4.17,rain,0,0,46.9,26.7,233.6,1010.9,26.8,16,232.1,19.9,8,100,2022-09-02T06:36:21,2022-09-02T19:48:15,0.23,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/3/2022,24,14.6,19.5,24,14.6,19.5,11,58.9,0,0,0,,0,0,50,20.1,18.3,1022.2,5,16,243.1,20.9,8,10,2022-09-03T06:37:32,2022-09-03T19:46:25,0.25,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/4/2022,23.7,10.5,17.4,23.7,10.5,17.4,10.1,63.9,0,0,0,,0,0,32.4,12.7,80.8,1022.3,5.1,16,247.6,21.3,8,10,2022-09-04T06:38:43,2022-09-04T19:44:34,0.3,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/5/2022,24.3,12.8,18.7,24.3,12.8,18.7,13.1,71.4,0,0,0,,0,0,31.7,15.8,129.7,1019.2,37.4,15.8,164.7,14.1,6,10,2022-09-05T06:39:55,2022-09-05T19:42:43,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/6/2022,28,16.6,22,28.7,16.6,22.1,16,70.1,0,0,0,,0,0,29.5,14.7,157.1,1019.1,40.6,16,187.8,16.1,7,30,2022-09-06T06:41:06,2022-09-06T19:40:51,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/7/2022,30.1,19.1,24.8,31,19.1,25.3,18.8,71,0,0,0,,0,0,16.9,13.1,196.5,1019.7,36.3,15.5,190,16.4,8,60,2022-09-07T06:42:17,2022-09-07T19:38:59,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/8/2022,30.2,20.9,25.3,30.5,20.9,25.5,17.2,62.4,0,0,0,,0,0,58.4,35.2,184.9,1009,6.5,16,198.7,17.2,7,15,2022-09-08T06:43:28,2022-09-08T19:37:07,0.44,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/9/2022,24.6,15.7,18.6,24.6,15.7,18.6,14.9,79.7,2.959,100,33.33,rain,0,0,43.3,24.2,331,1010.5,85.8,15.6,44.2,3.8,2,10,2022-09-09T06:44:40,2022-09-09T19:35:14,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/10/2022,22.3,14.2,17.5,22.3,14.2,17.5,11.7,72.7,0.224,100,4.17,rain,0,0,42.5,19.2,340.2,1019.3,47,14.9,152.1,13.2,6,10,2022-09-10T06:45:51,2022-09-10T19:33:21,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/11/2022,22.9,10,16.4,22.9,10,16.4,7.9,61.5,0,0,0,,0,0,37.1,13.3,348.7,1020.6,13.6,15.8,213.7,18.4,8,10,2022-09-11T06:47:02,2022-09-11T19:31:27,0.54,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/12/2022,24.5,10.1,17.3,24.5,10.1,17.3,8.7,60.7,0,0,0,,0,0,35.3,16,341.7,1014.5,19.7,16,211.3,18.2,8,10,2022-09-12T06:48:14,2022-09-12T19:29:34,0.57,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/13/2022,26.5,10.9,18.7,26.5,10.9,18.7,9.7,60,0,0,0,,0,0,14.8,10.8,264.5,1013.4,9,16,206.3,17.7,7,10,2022-09-13T06:49:25,2022-09-13T19:27:40,0.61,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/14/2022,25.3,12,19.3,25.3,12,19.3,12.9,68.5,0,0,0,,0,0,47.4,22.8,124.4,1017.2,20.1,15.5,173.3,14.9,6,10,2022-09-14T06:50:37,2022-09-14T19:25:46,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/15/2022,30.7,18.6,23.8,30.2,18.6,23.7,14.1,56.6,0,0,0,,0,0,63,27,165.6,1014.9,39.2,16,151,13,6,10,2022-09-15T06:51:48,2022-09-15T19:23:52,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/16/2022,24.5,18.5,21,24.5,18.5,21,16.8,77.6,0.944,100,20.83,rain,0,0,39.6,24.2,170.8,1013,75.7,15.8,90.1,7.9,5,10,2022-09-16T06:53:00,2022-09-16T19:21:58,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/17/2022,27.9,18.9,22.7,28.6,18.9,22.8,17.3,72.9,0.942,100,16.67,rain,0,0,37.1,20.9,179.8,1009.3,47.2,15.9,162.9,14,6,60,2022-09-17T06:54:12,2022-09-17T19:20:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/18/2022,23,15,19.4,23,15,19.4,15.4,78.4,0,0,0,,0,0,45.8,19,264.9,1011.7,53.3,15.5,55,4.7,2,30,2022-09-18T06:55:23,2022-09-18T19:18:09,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,F5903,KMIC"
"Minneapolis, MN",9/19/2022,27.2,11.5,19.4,26.9,11.5,19.4,12.4,68.8,0,0,0,,0,0,33.5,18.6,151.2,1014.1,18.5,12,207.7,18,7,10,2022-09-19T06:56:35,2022-09-19T19:16:14,0.8,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,F5903,KMIC"
"Minneapolis, MN",9/20/2022,32.6,18.5,24.3,35.7,18.5,25,18.3,70.3,0,0,0,,0,0,41.2,18.7,115.6,1008.3,51.5,16,184.5,15.8,7,100,2022-09-20T06:57:47,2022-09-20T19:14:20,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/21/2022,22.5,12.6,16.9,22.5,12.6,16.9,8,56.6,0,0,0,,0,0,59.1,33.5,318.9,1016.6,38.2,16,178.7,15.5,7,10,2022-09-21T06:58:59,2022-09-21T19:12:26,0.86,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/22/2022,17.4,8.4,13,17.4,7.1,12.7,5.7,63.7,0,0,0,,0,0,42.5,15.5,353,1024.4,21.3,16,200.6,17.5,8,10,2022-09-22T07:00:11,2022-09-22T19:10:31,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/23/2022,13.4,10.9,12.1,13.4,10.9,12.1,7.7,74.9,2.299,100,29.17,rain,0,0,48.7,27.3,157.2,1017.7,72.7,15.1,33.2,3,2,10,2022-09-23T07:01:24,2022-09-23T19:08:37,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,HPN07,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/24/2022,19.2,11.8,14.7,19.2,11.8,14.7,11.5,82,0.307,100,8.33,rain,0,0,56.5,29.2,246.8,1009.6,96.2,15.5,83.2,7.2,7,10,2022-09-24T07:02:36,2022-09-24T19:06:43,0.96,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/25/2022,21,11.9,16.1,21,11.9,16.1,7.1,58.9,0,0,0,,0,0,67.4,37.2,312.7,1011.7,36.7,16,176.8,15.3,7,10,2022-09-25T07:03:49,2022-09-25T19:04:48,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/26/2022,17.6,8.4,12.8,17.6,5.6,12.3,2,49.3,0,0,0,,0,0,55.4,32.4,320.8,1016.5,17,16,193.1,16.7,6,10,2022-09-26T07:05:02,2022-09-26T19:02:55,0.03,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/27/2022,15.1,5.6,10.3,15.1,4.9,9.7,0.6,53.2,0,0,0,,0,0,37.2,20.4,2.7,1024.1,22.9,16,209.1,17.9,7,10,2022-09-27T07:06:15,2022-09-27T19:01:01,0.06,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/28/2022,16.1,2.3,9,16.1,2.3,8.9,1.5,63.7,0,0,0,,0,0,31.7,12.8,143.8,1032.2,19.4,15.6,195.5,16.9,7,10,2022-09-28T07:07:28,2022-09-28T18:59:07,0.1,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/29/2022,21.3,6.6,13.5,21.3,3.9,12.6,1.9,48.2,0,0,0,,0,0,45,27.4,166,1027.1,12.1,15.8,194,16.8,7,10,2022-09-29T07:08:41,2022-09-29T18:57:14,0.14,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",9/30/2022,22.2,11.2,16,22.2,11.2,16,5.6,51.5,0.126,100,8.33,rain,0,0,37.1,19.8,155.1,1021.9,39.4,16,136.3,11.9,6,10,2022-09-30T07:09:55,2022-09-30T18:55:21,0.17,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"HPN07,F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/1/2022,20.9,13.7,16.6,20.9,13.7,16.6,8.6,60.4,0.05,100,4.17,rain,0,0,33.5,17.2,107.1,1023.8,72.6,16,102.8,8.9,6,10,2022-10-01T07:11:09,2022-10-01T18:53:29,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/2/2022,22.7,12,17.2,22.7,12,17.2,9.8,64.9,0,0,0,,0,0,37.4,17.9,119.5,1026.7,39.1,15.9,156.6,13.6,6,10,2022-10-02T07:12:23,2022-10-02T18:51:36,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/3/2022,24.4,14.1,18.6,24.4,14.1,18.6,9.3,56.3,0,0,0,,0,0,42.1,19.6,166,1023.8,37.7,15.9,133.4,11.6,6,10,2022-10-03T07:13:37,2022-10-03T18:49:44,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/4/2022,25.5,14.1,19.2,25.5,14.1,19.2,8.5,51.4,0,0,0,,0,0,25.9,17.3,166.8,1019.2,36.8,16,122.9,10.6,6,10,2022-10-04T07:14:52,2022-10-04T18:47:53,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/5/2022,22,13.8,18.4,22,13.8,18.4,12,66.6,0,0,0,,0,0,27.7,14.8,253.7,1015.8,56.8,16,111.3,9.7,5,10,2022-10-05T07:16:06,2022-10-05T18:46:02,0.35,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/6/2022,16.2,7.5,12,16.2,4.8,11.5,4.9,63.1,0,0,0,,0,0,49.9,33.5,359.6,1023.2,70.7,15.9,130.7,11.3,7,10,2022-10-06T07:17:22,2022-10-06T18:44:12,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/7/2022,8.7,2.9,6.3,6.5,2.3,4.2,1.1,71,1.467,100,20.83,rain,0,0,29.5,16.6,347,1032.8,83.8,15.6,66.5,5.7,3,10,2022-10-07T07:18:37,2022-10-07T18:42:22,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"HPN07,F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/8/2022,17.7,1.7,9.2,17.7,-1,8.1,-2.3,48.7,0,0,0,,0,0,50.8,26.4,248.2,1024.1,16.1,16,171.1,14.8,6,10,2022-10-08T07:19:52,2022-10-08T18:40:32,0.46,Clear,Clear conditions throughout the day.,clear-day,"HPN07,F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/9/2022,19.8,4.7,12.5,19.8,4.7,12.5,2.4,52.1,0,0,0,,0,0,29.5,13.4,53,1018.2,37.2,16,164.9,14.2,6,10,2022-10-09T07:21:08,2022-10-09T18:38:43,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/10/2022,21.9,6,13.1,21.9,4.9,12.9,3.6,56.1,0,0,0,,0,0,35.3,19,154.1,1018.1,1.9,16,168.4,14.5,6,10,2022-10-10T07:22:24,2022-10-10T18:36:55,0.53,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/11/2022,27.2,12.1,19.2,26.9,12.1,19.2,9.1,52.7,0,0,0,,0,0,63.4,38.5,170.5,1005.2,13,16,159.7,13.8,6,10,2022-10-11T07:23:41,2022-10-11T18:35:07,0.56,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/12/2022,19.8,6.9,11.1,19.8,4.2,9.7,5,67,2.208,100,29.17,rain,0,0,52.6,31,281.4,1003.2,74.2,16,73.4,6.3,5,10,2022-10-12T07:24:58,2022-10-12T18:33:20,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,HPN21,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/13/2022,7.3,3,5.4,3.9,-0.8,1.5,-2.5,56.8,0,0,0,rain,0.1,0,57.3,28.1,298.3,1005.4,98.3,16,47.3,3.9,2,10,2022-10-13T07:26:15,2022-10-13T18:31:34,0.62,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/14/2022,5.2,0,2.5,2.8,-2.3,0,-1,78.3,2.532,100,41.67,"rain,snow",0.1,0.2,27.7,14.5,271.4,1002.7,78.5,14,52.2,4.4,3,10,2022-10-14T07:27:32,2022-10-14T18:29:49,0.66,"Snow, Rain, Partially cloudy",Partly cloudy throughout the day with rain or snow.,snow,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/15/2022,12.3,0,6.1,12.3,-3.5,4.3,-0.3,66.8,0,0,0,,0,0,47.6,24.1,280,1009.7,65.3,16,106.2,9.1,6,10,2022-10-15T07:28:50,2022-10-15T18:28:04,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/16/2022,9,2.7,6.1,6,-2.7,2.2,-1.8,57.3,0,0,0,,0,0,55.5,33.1,316.4,1017.5,89.3,16,54.9,4.8,3,10,2022-10-16T07:30:08,2022-10-16T18:26:20,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,KMSP,72658014922,KMIC"
"Minneapolis, MN",10/17/2022,3.8,-1.5,0.9,-1.5,-7.1,-4.6,-8.6,49.8,0,0,0,,0,0,51.8,32.8,345,1023.4,67.1,16,141.5,12.3,6,10,2022-10-17T07:31:26,2022-10-17T18:24:38,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/18/2022,6.3,-5.1,-0.1,2.4,-11,-4.8,-9.1,51.9,0,0,0,,0,0,50,26,330.5,1027.1,2.4,16,160,13.9,6,10,2022-10-18T07:32:45,2022-10-18T18:22:56,0.78,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/19/2022,8.9,-4.3,2.4,6.4,-7.1,-0.1,-9.3,46.5,0,0,0,,0,0,31.7,17,300.1,1019,30.6,16,131.5,11.4,6,10,2022-10-19T07:34:04,2022-10-19T18:21:14,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/20/2022,15.7,0.4,7.7,15.7,-0.9,7.3,-4.1,44.1,0,0,0,,0,0,29.5,13.7,273.5,1007,17.7,16,119.1,10.2,5,10,2022-10-20T07:35:23,2022-10-20T18:19:34,0.85,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/21/2022,20,8.8,13.2,20,7.9,13,2,47.8,0,0,0,,0,0,33.5,16.3,258,1001,18.5,15.8,123.2,10.6,5,10,2022-10-21T07:36:43,2022-10-21T18:17:55,0.88,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,F5903,KMIC"
"Minneapolis, MN",10/22/2022,24.8,4.4,13.9,24.8,4.1,13.8,4,55.6,0,0,0,,0,0,46.8,23,140.2,1000.9,17.7,15,134.3,11.5,5,10,2022-10-22T07:38:03,2022-10-22T18:16:17,0.91,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/23/2022,25.2,15.4,19.8,25.2,15.4,19.8,10.7,56.1,0,0,0,,0,0,70.7,34.6,140.8,1000.8,16,16,126.9,11,5,10,2022-10-23T07:39:23,2022-10-23T18:14:40,0.94,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/24/2022,21.1,8,14.8,21.1,5.4,14.2,9,69.1,2.004,100,29.17,rain,0,0,60.9,29.9,195.9,1001.3,78.3,15.8,30,2.5,2,10,2022-10-24T07:40:43,2022-10-24T18:13:04,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/25/2022,9.9,2.4,5.9,7.7,0.7,3.4,-0.3,64.9,0,0,0,,0,0,35.3,23,277.3,1008.6,60.9,16,84.5,7.3,4,10,2022-10-25T07:42:04,2022-10-25T18:11:30,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/26/2022,10.6,1.3,5.3,10.6,-2,3.5,-0.8,66.5,0,0,0,,0,0,29.5,15.6,308.5,1017.4,21.2,16,133.4,11.6,5,10,2022-10-26T07:43:25,2022-10-26T18:09:56,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HPN07,F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/27/2022,13.3,4.1,8.7,13.3,3.1,8,1.5,61.7,0,0,0,,0,0,32.4,17.9,148.6,1023.2,73.6,16,67.2,5.9,3,10,2022-10-27T07:44:46,2022-10-27T18:08:24,0.08,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/28/2022,17,7.5,11.8,17,5.7,11.2,2.1,52.5,0,0,0,,0,0,35.3,18,177.9,1025.8,41.1,16,126.3,10.9,5,10,2022-10-28T07:46:08,2022-10-28T18:06:53,0.12,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,HPN07,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/29/2022,19.7,6.5,12.6,19.7,4.4,12,3.3,54.9,0,0,0,,0,0,42.2,21.3,176.5,1021.9,11.8,16,124.6,10.8,5,10,2022-10-29T07:47:30,2022-10-29T18:05:24,0.15,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/30/2022,18.4,4.8,11.3,18.4,4.8,11.1,2.9,57.4,0,0,0,,0,0,17.3,13,229.2,1015.3,10.3,15.8,124.2,10.7,5,10,2022-10-30T07:48:52,2022-10-30T18:03:55,0.19,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",10/31/2022,17.9,1.3,9.3,17.9,1.3,9.3,-0.2,57.8,0,0,0,,0,0,16.6,14,215.9,1011.2,10.6,15.3,122.5,10.7,5,10,2022-10-31T07:50:14,2022-10-31T18:02:29,0.22,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",11/1/2022,21.3,4.5,12.5,21.3,2.9,12.3,0.7,46.7,0,0,0,,0,0,27,15.5,142.5,1014.2,9.3,16,120,10.4,5,10,2022-11-01T07:51:36,2022-11-01T18:01:03,0.25,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",11/2/2022,24.4,11.4,17.9,24.4,11.4,17.9,6.1,47.5,0,0,0,,0,0,70.7,38.5,172.3,1014,17.8,16,104.1,9,4,10,2022-11-02T07:52:58,2022-11-02T17:59:40,0.29,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",11/3/2022,18.6,12.5,16.5,18.6,12.5,16.5,10,66.1,0.463,100,4.17,rain,0,0,51.8,25.9,177.4,1008.7,67.2,15.7,32.2,2.6,1,10,2022-11-03T07:54:21,2022-11-03T17:58:17,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"F0824,HPN07,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",11/4/2022,9.7,2.7,5.1,7.2,-0.2,2.1,1.3,76.8,5.748,100,16.67,rain,0,0,47.1,27.1,328.7,1011.2,74.4,15.7,43.8,3.7,2,10,2022-11-04T07:55:44,2022-11-04T17:56:56,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,HPN21,72657594960,KMSP,72658014922,KMIC"
"Minneapolis, MN",11/5/2022,5.9,-0.6,2.6,4.1,-4.4,-0.3,0.3,85.3,0.125,100,4.17,rain,0,0,25.2,17.2,341,1000.3,60.3,14.7,26.2,2.3,1,10,2022-11-05T07:57:06,2022-11-05T17:55:37,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",11/6/2022,10.5,2.6,6.4,10.5,-2.5,3.2,-2.5,57.3,1.546,100,12.5,rain,0,0,88,51.9,263.3,1007.7,31.6,15.9,106.3,9.7,5,10,2022-11-06T06:58:29,2022-11-06T16:54:20,0.44,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"HPN07,F0824,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",11/7/2022,2.6,-2.9,0.6,1.6,-7.6,-3.2,-6.6,58.8,0,0,0,,0,0,57.8,35.9,327.9,1033.8,30.2,16,59.1,5.1,4,10,2022-11-07T06:59:52,2022-11-07T16:53:04,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
"Minneapolis, MN",11/8/2022,9.4,1.6,6,5.8,-2.4,2,0.1,66.8,6.743,100,41.67,rain,0,0,67.7,35.5,135.2,1029.2,83.1,15.2,41.8,3.6,3,10,2022-11-08T07:01:15,2022-11-08T16:51:50,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,HPN07,KSTP,72658414927,HPN21,72657594960,72658014922,KMSP,KMIC"
